course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa
ENGL 411,ENGL,411,Chaucer,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","A selection of Chaucer's major works read in Middle English. Instructors will usually emphasize either the Canterbury Tales or Troilus and Criseyde and the dream visions, but alternate combinations of texts are possible. Students will also be introduced to Chaucer's fourteenth-century context. Same as MDVL 411. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 412,ENGL,412,Topics in Medieval British and Irish Literature,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Advanced topics course exploring the literatures of medieval Britain and Ireland, concentrating on texts in Old and/or Middle English but with some attention to Celtic, French, Latin, and Norse texts in translation. Same as CWL 417 and MDVL 410. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary; Graduate students may repeat if topics vary. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 416,ENGL,416,Topics in British Drama to 1660,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Advanced topics course devoted to dramatic practice in the medieval and/or early modern British Isles. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary; Graduate students may repeat if topics vary. Prerequisite: One year of college literature or consent of instructor.,Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 418,ENGL,418,Shakespeare,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Survey of the plays and poems of William Shakespeare. Reading assignments will reflect the generic diversity and historical breadth of Shakespeare's work. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.,Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 421,ENGL,421,Renaissance Poetry and Prose,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Advanced study of poetry and prose written between the reign of Elizabeth I and the late seventeenth century. Authors may include Philip Sidney, Edmund Spenser, Ben Jonson, Mary Wroth, John Donne, Katherine Philips, Andrew Marvell, Margaret Cavendish, and others. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 423,ENGL,423,Milton,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Surveys the poetry and prose of John Milton. Instructors will introduce students to the English Civil War and the revolutionary politics that fueled Milton's writing. Paradise Lost will typically be read in its entirety. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.,Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 427,ENGL,427,Eighteenth-Century Literature,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Advanced study of British literature between 1660 (the restoration of Charlies II to the throne) and 1800. The course focuses on poems, plays, novels, and nonfiction works from the period, paying particular attention to issues of gender relations, colonialism, imperial expansion, the slave trade, and class tensions. Writers covered may include Aphra Behn, Mary Astell, Joseph Addison, Bernard Mandeville, Alexander Pope, Daniel Defoe, Lady Mary Wortley Montagu, Eliza Heywood, Jonathan Swift, Samuel Richardson, Henry Fielding, Charlotte Lennox, Samuel Johnson, Laurence Sterne, Olaudah Equiano, Charlotte Smith, Mary Wollstonecraft, and others. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 428,ENGL,428,"British Drama, 1660-1800","3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Focused study of the major male and female playwrights who wrote between 1660 (the reopening of the theaters after the Interregnum) and roughly 1800. Particular attention will be devoted to the social, cultural, political, and economic contexts of theatrical performance, and to the major issues dealt with on the London stage: sexual morality, the role of women in a patrilineal society, and the problems of empire, trade, and colonialism. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 429,ENGL,429,Eighteenth-Century Fiction,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Focused study of British and Anglophone fiction in the eighteenth century. Authors may include Defoe, Swift, Haywood, Fielding, Richardson, Sterne, Burney, Walpole, Radcliffe, and others. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 431,ENGL,431,Topics in British Romantic Literature,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Focused study of British literature between roughly 1785 and 1832. Authors may include Wollstonecraft, Wordsworth, Coleridge, Keats, Byron, Austen and others. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 441,ENGL,441,Innovation and Conflict in British and Irish Modernism,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","This course will examine British and Irish modernism, one of the most dynamic, provocative, and experimental periods in literary history. The early decades of the twentieth century witnessed the rapid introduction of new technologies, the upheaval of global politics, the radical transformation of gender roles, and the traumatic fallout from two world wars. The period's literature and art processed these turbulent cultural experiences through extreme formal experimentation, and this course will consider many of the key works emerging from the modernist and avant-garde movements. Among the authors we'll study are Joseph Conrad, W. B. Yeats, James Joyce, Virginia Woolf, T.S. Eliot, Charlie Chaplin, and Samuel Beckett. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 442,ENGL,442,Contemporary British and Irish Literature,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","This course considers how the unresolved problems of the past continue to haunt the literature of contemporary Britain, Ireland, and the postcolonial Anglophone world. These ""returns of the repressed"" range from personal traumas and difficult truths that have not been fully processed to groups of people who have suffered systematic inequality and violence. The texts we will read in ENGL 442 address the traumatic collapse of the post-war British empire, focusing not only on Britain's uneasy relationship to immigrants and postcolonial subjects but also on shifting gender roles, changing conceptions of sexual identity, and anxieties about literature's continued relevance in the context of new media. Readings may include works by Pat Barker, Kazuo Ishiguro, Ian McEwan, Hanif Kureishi, Zadie Smith, Tom McCarthy, Angela Carter, and Jeanette Winterson. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 449,ENGL,449,American Romanticism,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Inspired by waves of radical thought and experimental writing that swept across Europe around 1800, Romanticism came late to America and stayed longer than it did across the Atlantic. This class examines the period known as ""American Romanticism"" (1820-1865), which saw the rise of a rich national literature even as the nation itself teetered on the edge of collapse, tested by economic panics, westward expansion, brawling electoral politics, and fierce debates over the future of slavery. Writers appearing in this course might include Washington Irving, Frederick Douglass, Edgar Allan Poe, Ralph Waldo Emerson, Harriet Jacobs, Henry David Thoreau, Herman Melville, Fanny Fern, Harriet Beecher Stowe, Walt Whitman, and Emily Dickinson. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 450,ENGL,450,"Becoming Modern: American Literature, 1865-1914","3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","After the Civil War the United States entered a period of accelerating modernization and change. This course addresses how the nation's writers helped build modern America in response to a host of exciting and daunting developments in economics, science, and politics, including the enfranchisement of African Americans, Jim Crow segregation laws, growing income inequality, the rise of unions and anarchist movements, the invention of the automobile and the department store, new sciences such as including Darwinism and psychoanalysis, and American empire-building in places like Hawai'i and the Philippines. Writers studied might include Emily Dickinson, Mark Twain, Henry James, Booker T. Washington, W.E.B. DuBois, Zitkala-Sa, Stephen Crane, William Dean Howells, and Edith Wharton. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 451,ENGL,451,American Literature in the Age of Modernism,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","American literature in the age of Modernism includes some of the most influential and provocative writing in the nation's history. American writers responded to a series of upheavals including changing gender and race relations, World War I, the ""Roaring Twenties,"" and the Great Depression by pursuing both boundary-breaking themes and revolutionary experiments in form. Readings will include a generous selection from such writers as Ernest Hemingway, F. Scott Fitzgerald, Robert Frost, Willa Cather, Gertrude Stein, Wallace Stevens, William Carlos Williams, T. S. Eliot, Langston Hughes, Dorothy Parker, Anita Loos, William Faulkner, Nella Larsen, Zora Neale Hurston, Dashiell Hammett, D'Arcy McNickle, Carson McCullers, and many others. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 452,ENGL,452,The Postwar Era and Contemporary American Literature,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examines American literature from the end of WWII to today, an era when U.S. society, politics, and culture came under pressure from such upheavals as the feminist movement, the Civil Rights movement, the Cold War, Vietnam, and the rise of neoliberalism--all of them occurring under the ever-present threat of nuclear annihilation. While writers struggled with the changes and dangers of a nation and world in such unprecedented flux, the poetry, plays, fiction, memoirs, and films they produced in response to this new precariousness forged a fertile artistic moment, in popular literature that sustained previous traditions (in realism, science fiction, children's literature, and romance) and in an avant-garde opposed to all forms of social and literary conformity. Writers studied might include Gwendolyn Brooks, Thomas Pynchon, Amiri Baraka, David Foster Wallace, Toni Morrison, Tony Kushner, Ursula K. Le Guin, and Alice Walker. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 455,ENGL,455,Major Authors,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Intensive study of the work of one or two major authors. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary. May be repeated for graduate credit if topics vary. Prerequisite: One year of college literature or consent of instructor.,Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 458,ENGL,458,Latina/o Performance,3 or 4 Hours,Same as LLS 458. See LLS 458.,,,,,,
ENGL 459,ENGL,459,Topics in American Indian Lit,3 or 4 Hours,Same as AIS 459. See AIS 459.,,,,,,
ENGL 460,ENGL,460,Literature of American Minorities,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Advanced topics seminar exploring literary expressions of minority experience in America. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary; Graduate students may repeat if topics vary. Graduate students may repeat as topics vary. Prerequisite: One year of college literature or consent of instructor.,Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 461,ENGL,461,Advanced Topics in Literature and Culture,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Advanced seminar on any of a variety of topics in literature and culture, including those that bridge traditional historical periods, focus on themes or movements, and cross disciplinary boundaries. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary; Graduate students may repeat if topics vary. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 462,ENGL,462,Topics in Modern Fiction,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Advanced seminar devoted to topics in British, American, and Anglophone fiction from approximately 1800 to the present day. Continental fiction in English translation may occasionally be considered. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary. May be repeated for graduate credit if topics vary. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 467,ENGL,467,Multimedia Environmental Communications,3 or 4 Hours,Same as ESE 467. See ESE 467.,,,,,,
ENGL 470,ENGL,470,Modern African Fiction,3 or 4 Hours,"Same as AFST 410, and CWL 410. See AFST 410.",,,,,,
ENGL 475,ENGL,475,Literature and Other Disciplines,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Advanced topics seminar exploring the intersection of literary study and other scholarly disciplines. The disciplines students study vary each term, but past courses have examined connections between literature and psychology, forensic science, environmental studies, and the law. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary; Graduate students may repeat if topics vary. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 476,ENGL,476,Topics in Literature and the Environment,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","From the developing field of ""ecocriticism"" to new historical examinations of canonical writers such as Thomson, Thoreau, or the ""nature poets"", to the new field of Science Studies, this advanced seminar examines a range of specialized topics related to literature and the environment. 3 undergraduate hours. 4 graduate hours. May be repeated in separate semesters for graduate credit if topics vary; for undergraduates to a maximum of 6 undergraduate hours if topics vary with permission of the English advising office. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 477,ENGL,477,Advanced Environmental Writing,"3 Hours
3 undergraduate hours. No graduate credit.","Introduces students to the challenges of ""turning data into narrative."" With a focus on students' professional development as writers, this course emphasizes the research and rhetorical skills required to communicate current scientific research in earth and environmental science through non-fiction narrative forms--the investigative essay, long-form journalism, personal memoir, and op-ed--aimed at a general audience. Same as ESE 477. 3 undergraduate hours. No graduate credit.",,No graduate credit.,Advanced Composition,,,
ENGL 478,ENGL,478,"Science, Technology, and Narrative","3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","This advanced literature and science seminar examines the role of narrative in the production, distribution, and uptake of scientific knowledge. Students will explore a range of contemporary and historical topics such as climate change, genetics, and artificial intelligence. Texts and other media will be drawn from literary fiction, scientific articles, journalism and popular culture. The course will focus on marginalized voices and the interdisciplinary methods of literature and science and science studies. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of the instructor.",Prerequisite: One year of college literature or consent of the instructor.,,,,,
ENGL 481,ENGL,481,Composition Theory and Practice,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Study of the history and theory of written composition. This course explores basic rhetorical principles, various theoretical perspectives in the field of composition/rhetoric, and helps students form practical approaches to the guidance of, response to, and structuring of student writing. 3 undergraduate hours. 4 graduate hours. Prerequisite: One year of college literature or consent of instructor.",Prerequisite: One year of college literature or consent of instructor.,,,,,
ENGL 482,ENGL,482,Writing Technologies,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Examines the relationship of computer technology to the larger field of writing studies. Topics include a historical overview of computers and other writing technologies; current instructional practices and their relation to various writing theories; research on word processing, computer-mediated communication, and hypermedia; and the computer as a research tool. 3 undergraduate hours. 4 graduate hours. Prerequisite: Junior standing and consent of instructor. Students must have a basic knowledge of word processing.",Prerequisite: Junior standing and consent of instructor.,,,,,
ENGL 486,ENGL,486,History of Translation,3 or 4 Hours,"Same as CLCV 430, CWL 430, GER 405, SLAV 430, SPAN 436, and TRST 431. See SLAV 430.",,,,,,
ENGL 494,ENGL,494,Writing with Performance: Politics of Love,3 Hours,"Same as AAS 494, FAA 494, GWS 494, THEA 484. See FAA 494.",,,,,,
ENGL 495,ENGL,495,Minoritarian Aesthetics Practicum,3 or 4 Hours,"Same as AAS 495, FAA 495, GWS 425, and THEA 468. See FAA 495.",,,,,,
ENGL 496,ENGL,496,Experiments in Queer of Color Performance,3 Hours,"Same as AAS 496, FAA 496, GWS 496, and THEA 486. See FAA 496.",,,,,,
ENGL 498,ENGL,498,Environmental Writing for Publication,3 Hours,Same as ESE 498. See ESE 498.,,,,,,
ENGL 500,ENGL,500,Intro to Criticism & Research,4 Hours,Introductory course in methods and techniques in research and literary criticism.,,,,,,
ENGL 503,ENGL,503,Historiography of Cinema,4 Hours,Same as CWL 503 and MACS 503. See MACS 503.,,,,,,
ENGL 504,ENGL,504,Theories of Cinema,4 Hours,Same as CWL 504 and MACS 504. See MACS 504.,,,,,,
ENGL 505,ENGL,505,Writing Studies,4 Hours,"Reviews theory and research on the social and historical development of writing systems, including consideration of the relationship between oral and written language, writing and other graphic representation systems, alternative technologies, the evolution of writing systems, and the social functions of literacy. Same as CI 563. Prerequisite: Admission to the graduate programs of a unit offering the graduate specialization in Writing Studies, or consent of instructor.","Prerequisite: Admission to the graduate programs of a unit offering the graduate specialization in Writing Studies, or consent of instructor.",,,,,
ENGL 514,ENGL,514,Seminar in Medieval Literature,4 Hours,"Intensive study of selected texts, genres, themes, or theoretical issues in medieval British literature (usually focusing on either Old English or Middle English texts), or of scholarly methods in medieval studies (such as editing, paleography, or bibliography and methods of historical research). Same as MDVL 514. May be repeated in separate terms up to 12 hours, if topics vary. Prerequisite: A college course devoted entirely to an aspect of medieval studies or consent of instructor.",Prerequisite: A college course devoted entirely to an aspect of medieval studies or consent of instructor.,,,,,
ENGL 519,ENGL,519,Seminar in Shakespeare,4 Hours,"Seminar for the advanced study of Shakespearean texts from any of a variety of approaches, such as bibliographic, contextual, thematic, theoretical, adaptation, or performance perspectives. May be repeated in separate terms up to 12 hours, if topics vary. Prerequisite: A college course devoted entirely to an aspect of Shakespeare's work or consent of instructor.",Prerequisite: A college course devoted entirely to an aspect of Shakespeare's work or consent of instructor.,,,,,
ENGL 524,ENGL,524,Seminar in Early Modern Literature,4 Hours,"Seminar dedicated to the study of texts, genres, themes, and/or theoretical issues from the non-Shakespearean literature of the early modern period (approximately 1500-1700). May be repeated in separate terms to a maximum of 12 hours, if topics vary. Prerequisite: A college course devoted entirely to an aspect of Renaissance studies or consent of instructor.",Prerequisite: A college course devoted entirely to an aspect of Renaissance studies or consent of instructor.,,,,,
ENGL 527,ENGL,527,Seminar in Eighteenth-Century Literature,4 Hours,"Seminar dedicated to the study of texts, genres, themes, and/or theoretical issues from the literature and culture of what is often referred to as the “long eighteenth century,” from the Restoration to the Romantic period. May be repeated in separate terms up to 12 hours, if topics vary. Prerequisite: A college course devoted entirely to an aspect of eighteenth-century studies or consent of instructor.",Prerequisite: A college course devoted entirely to an aspect of eighteenth-century studies or consent of instructor.,,,,,
ENGL 537,ENGL,537,Seminar Victorian Lit,4 Hours,May be repeated if topics vary. Prerequisite: A college course devoted entirely to an aspect of Victorian studies or consent of instructor.,Prerequisite: A college course devoted entirely to an aspect of Victorian studies or consent of instructor.,,,,,
ENGL 543,ENGL,543,Seminar Mod British Lit,4 Hours,May be repeated if topics vary. Prerequisite: One college course devoted entirely to an aspect of modern British studies or consent of instructor.,Prerequisite: One college course devoted entirely to an aspect of modern British studies or consent of instructor.,,,,,
ENGL 547,ENGL,547,Seminar Earlier American Lit,4 Hours,May be repeated if topics vary. Prerequisite: One college course devoted entirely to an aspect of American studies or consent of instructor.,Prerequisite: One college course devoted entirely to an aspect of American studies or consent of instructor.,,,,,
ENGL 553,ENGL,553,Seminar Later American Lit,4 Hours,May be repeated if topics vary. Prerequisite: One college course devoted entirely to an aspect of American studies or consent of instructor.,Prerequisite: One college course devoted entirely to an aspect of American studies or consent of instructor.,,,,,
ENGL 559,ENGL,559,Seminar Afro-American Lit,4 Hours,May be repeated if topics vary. Prerequisite: One college course devoted entirely to an aspect of American literature or consent of instructor.,Prerequisite: One college course devoted entirely to an aspect of American literature or consent of instructor.,,,,,
ENGL 563,ENGL,563,Seminar Themes and Movements,4 Hours,May be repeated if topics vary. Prerequisite: One year of graduate study of literature or consent of instructor.,Prerequisite: One year of graduate study of literature or consent of instructor.,,,,,
ENGL 564,ENGL,564,Seminar Lit Modes and Genres,4 Hours,May be repeated if topics vary. Prerequisite: One year of graduate study of literature or consent of instructor.,Prerequisite: One year of graduate study of literature or consent of instructor.,,,,,
ENGL 578,ENGL,578,Seminar Lit &Other Disciplines,4 Hours,May be repeated if topics vary. Prerequisite: One year of graduate study of literature or consent of instructor.,Prerequisite: One year of graduate study of literature or consent of instructor.,,,,,
ENGL 581,ENGL,581,Seminar Literary Theory,4 Hours,May be repeated if topics vary. Prerequisite: A college course devoted entirely to criticism or consent of instructor.,Prerequisite: A college course devoted entirely to criticism or consent of instructor.,,,,,
ENGL 582,ENGL,582,Topics Research and Writing,4 Hours,Focuses on the diverse research paradigms that are often employed in the study of writing processes. Topics will vary each term. Examines past and current writing research in the topic area with an emphasis on the critical examination of research designs and the influence of epistemologies on the interpretation of data. Same as CI 565. May be repeated to a maximum of 8 hours. Prerequisite: Graduate standing in writing studies or consent of instructor.,Prerequisite: Graduate standing in writing studies or consent of instructor.,,,,,
ENGL 583,ENGL,583,Topics Writ Pedagogy & Design,4 Hours,"Examines the relationships among writing studies, theories of pedagogy, and the practice of the writing teacher and administrator. Also focuses on particular problems or particular schools of thought. Typical topics include Writing Program Design and Administration; Writing, Thinking, and Problem Solving; The Classroom as a Research Site; Collaborative Learning; and Writing Across the Curriculum and Discourse Communities. Requirements will vary with instructors and topics. Same as CI 566. May be repeated to a maximum of 8 hours. Prerequisite: Graduate standing in writing studies or consent of instructor.",Prerequisite: Graduate standing in writing studies or consent of instructor.,,,,,
ENGL 584,ENGL,584,Topics Discourse and Writing,4 Hours,"Focuses on the modes of inquiry central to writing research. The course topic will vary each term and may address such issues as cognitive research and writing, ethnographic research and writing, and discourse analysis and writing. Same as CI 569. May be repeated to a maximum of 8 hours. Prerequisite: Graduate standing in writing studies or consent of instructor.",Prerequisite: Graduate standing in writing studies or consent of instructor.,,,,,
ENGL 586,ENGL,586,Topics in Digital Studies,4 Hours,"Inquiry into theory and research in one or more areas of digital scholarship, including new media studies, digital humanities, social media studies, and/or critical code studies. Same as CI 586. May be repeated in separate terms up to 8 hours, if topics vary.",,,,,,
ENGL 591,ENGL,591,Research in Special Topics,1 to 4 Hours,Independent study under the guidance of a member of the graduate faculty. May be repeated to a maximum of 8 hours.,,,,,,
ENGL 593,ENGL,593,Professional Seminar in College Teaching,0 to 4 Hours,"Seminar on undergraduate pedagogy for new graduate instructors. Individual sections will focus on the teaching of film, literature, or rhetoric. Approved for Letter and S/U grading. May be repeated by PhD students to a maximum of 8 hours as topics vary. Credit is not given for more than 8 hours, but course may be repeated for no credit. Prerequisite: Graduate standing in the Department of English or consent of instructor. Students needing the proseminar for their programs will be given priority enrollment.",Prerequisite: Graduate standing in the Department of English or consent of instructor.,"Credit is not given for more than 8 hours, but course may be repeated for no credit.",,,,
ENGL 594,ENGL,594,Writing the Minor - Minoritarian Aesthetics,4 Hours,"Same as AAS 594, FAA 594, GWS 594, and THEA 594. See FAA 594.",,,,,,
ENGL 596,ENGL,596,Experiments in Minoritarian Aesthetics,4 Hours,"Same as AAS 596, FAA 596, GWS 596, and THEA 596. See FAA 596.",,,,,,
ENGL 599,ENGL,599,Thesis Research,0 to 16 Hours,Guidance in writing theses for doctoral degrees. Approved for S/U grading only. May be repeated in the same term or in separate terms up to a maximum of 16 hours. Prerequisite: Doctoral candidate standing.,Prerequisite: Doctoral candidate standing.,,,,,
