course_code,subject,course_number,course_name,credits,description,prerequisites,credit_restrictions,gen_ed,total_students,total_sections,overall_gpa,catalog_text,source_url,catalog_year
PHYS 402,PHYS,402,Light,"3 or 4 Hours
4 undergraduate hours. 3 or 4 graduate hours. (3 hours without lab).","Wave kinematics; geometrical optics: basic concepts, ray-tracing and matrix formalism, Gaussian imaging by thick lenses, stops, apertures, and intensity relations; interference; interference spectroscopy and coherence; diffraction: Fresnel-Kirchhoff formulation, Fraunhofer case, Fresnel case, and holography; polarized light. 4 undergraduate hours. 3 or 4 graduate hours. (3 hours without lab). Prerequisite: PHYS 214 and PHYS 435 or ECE 329.",Prerequisite: PHYS 214 and PHYS 435 or ECE 329.,,,,,,"[PHYS 402 Light credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/402>)

Wave kinematics; geometrical optics: basic concepts, ray-tracing and matrix formalism, Gaussian imaging by thick lenses, stops, apertures, and intensity relations; interference; interference spectroscopy and coherence; diffraction: Fresnel-Kirchhoff formulation, Fraunhofer case, Fresnel case, and holography; polarized light. 4 undergraduate hours. 3 or 4 graduate hours. (3 hours without lab). Prerequisite: [PHYS 214](<https://catalog.illinois.edu/search/?P=PHYS%20214>) and [PHYS 435](<https://catalog.illinois.edu/search/?P=PHYS%20435>) or [ECE 329](<https://catalog.illinois.edu/search/?P=ECE%20329>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 403,PHYS,403,Modern Experimental Physics,"4 or 5 Hours
5 undergraduate hours. 4 graduate hours.","Techniques and experiments in the physics of atoms, atomic nuclei, molecules, the solid state, and other areas of modern physical research. 5 undergraduate hours. 4 graduate hours. Prerequisite: Credit or concurrent registration in PHYS 485 or PHYS 486.",Prerequisite: Credit or concurrent registration in PHYS 485 or PHYS 486.,,,,,,"[PHYS 403 Modern Experimental Physics credit: 4 or 5 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/403>)

Techniques and experiments in the physics of atoms, atomic nuclei, molecules, the solid state, and other areas of modern physical research. 5 undergraduate hours. 4 graduate hours. Prerequisite: Credit or concurrent registration in [PHYS 485](<https://catalog.illinois.edu/search/?P=PHYS%20485>) or [PHYS 486](<https://catalog.illinois.edu/search/?P=PHYS%20486>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 404,PHYS,404,Electronic Circuits,"4 or 5 Hours
5 undergraduate hours. 4 graduate hours.","Physics of semiconductor devices; theory and application of discrete and integrated devices in linear circuits; use of operational amplifiers and feedback; regulation, oscillators, and modulation; emphasizes practical experience. 5 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 325.",Prerequisite: PHYS 325.,,,,,,"[PHYS 404 Electronic Circuits credit: 4 or 5 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/404>)

Physics of semiconductor devices; theory and application of discrete and integrated devices in linear circuits; use of operational amplifiers and feedback; regulation, oscillators, and modulation; emphasizes practical experience. 5 undergraduate hours. 4 graduate hours. Prerequisite: [PHYS 325](<https://catalog.illinois.edu/search/?P=PHYS%20325>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 407,PHYS,407,Experimental Biological Physics,"4 Hours
4 undergraduate hours. 4 graduate hours.","For advanced undergraduate and graduate students in Physics interested in the connection between biology and physics (no prior biology experience needed). This course explores Nobel Prize-winning experiments in biological physics and quantitative biology. Students will learn important techniques, including: optical imaging beyond the diffraction limit; optical trapping of microorganisms and subcellular structures; optical detection using nitrogen vacancy centers; molecular biology and statistical analyses for testing evolutionary models; and computational prediction of protein folding. 4 undergraduate hours. 4 graduate hours. The course requires intermediate background in statistics and basic coding skills in Python or Matlab. Prerequisite: PHYS 213, PHYS 214, and PHYS 325 or equivalent; CS 101 or CS 124 or equivalent. This course is meant for undergraduate students of junior or senior standing, or graduate students in physics.","Prerequisite: PHYS 213, PHYS 214, and PHYS 325 or equivalent; CS 101 or CS 124 or equivalent.",,,,,,"[PHYS 407 Experimental Biological Physics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/407>)

For advanced undergraduate and graduate students in Physics interested in the connection between biology and physics (no prior biology experience needed). This course explores Nobel Prize-winning experiments in biological physics and quantitative biology. Students will learn important techniques, including: optical imaging beyond the diffraction limit; optical trapping of microorganisms and subcellular structures; optical detection using nitrogen vacancy centers; molecular biology and statistical analyses for testing evolutionary models; and computational prediction of protein folding. 4 undergraduate hours. 4 graduate hours. The course requires intermediate background in statistics and basic coding skills in Python or Matlab. Prerequisite: [PHYS 213](<https://catalog.illinois.edu/search/?P=PHYS%20213>), [PHYS 214](<https://catalog.illinois.edu/search/?P=PHYS%20214>), and [PHYS 325](<https://catalog.illinois.edu/search/?P=PHYS%20325>) or equivalent; [CS 101](<https://catalog.illinois.edu/search/?P=CS%20101>) or [CS 124](<https://catalog.illinois.edu/search/?P=CS%20124>) or equivalent. This course is meant for undergraduate students of junior or senior standing, or graduate students in physics.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 419,PHYS,419,"Space, Time, and Matter-ACP","3 or 4 Hours
3 undergraduate hours. 4 graduate hours.",Identical to PHYS 420 except for the additional writing component including a final term paper. Same as PHIL 419. 3 undergraduate hours. 4 graduate hours. Credit is not given for both PHYS 419 and PHYS 420. Prerequisite: PHIL 101; PHYS 101 or PHYS 211.,Prerequisite: PHIL 101; PHYS 101 or PHYS 211.,Credit is not given for both PHYS 419 and PHYS 420.,Advanced Composition,,,,"[PHYS 419 Space, Time, and Matter-ACP credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/419>)

Identical to [PHYS 420](<https://catalog.illinois.edu/search/?P=PHYS%20420>) except for the additional writing component including a final term paper. Same as [PHIL 419](<https://catalog.illinois.edu/search/?P=PHIL%20419>). 3 undergraduate hours. 4 graduate hours. Credit is not given for both [PHYS 419](<https://catalog.illinois.edu/search/?P=PHYS%20419>) and [PHYS 420](<https://catalog.illinois.edu/search/?P=PHYS%20420>). Prerequisite: [PHIL 101](<https://catalog.illinois.edu/search/?P=PHIL%20101>); [PHYS 101](<https://catalog.illinois.edu/search/?P=PHYS%20101>) or [PHYS 211](<https://catalog.illinois.edu/search/?P=PHYS%20211>).
This course satisfies the General Education Criteria for:
Advanced Composition",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 420,PHYS,420,"Space, Time, and Matter","2 Hours
2 undergraduate hours. 2 graduate hours.","Philosophical examination of some fundamental concepts and theories of the physical world, such as time, matter, space, and geometry; interpretation of quantum theory. Same as PHIL 420. 2 undergraduate hours. 2 graduate hours. Credit is not given for both PHYS 420 and PHYS 419. Prerequisite: PHIL 101; PHYS 101 or PHYS 211.",Prerequisite: PHIL 101; PHYS 101 or PHYS 211.,Credit is not given for both PHYS 420 and PHYS 419.,,,,,"[PHYS 420 Space, Time, and Matter credit: 2 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/420>)

Philosophical examination of some fundamental concepts and theories of the physical world, such as time, matter, space, and geometry; interpretation of quantum theory. Same as [PHIL 420](<https://catalog.illinois.edu/search/?P=PHIL%20420>). 2 undergraduate hours. 2 graduate hours. Credit is not given for both [PHYS 420](<https://catalog.illinois.edu/search/?P=PHYS%20420>) and [PHYS 419](<https://catalog.illinois.edu/search/?P=PHYS%20419>). Prerequisite: [PHIL 101](<https://catalog.illinois.edu/search/?P=PHIL%20101>); [PHYS 101](<https://catalog.illinois.edu/search/?P=PHYS%20101>) or [PHYS 211](<https://catalog.illinois.edu/search/?P=PHYS%20211>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 427,PHYS,427,Thermal & Statistical Physics,"4 Hours
4 undergraduate hours. 4 graduate hours.","Equilibrium thermodynamics, statistical mechanics, and kinetic theory of gases. A unified treatment is used in that the principles of heat and thermodynamics are discussed along with statistical postulates and the microscopic approach of introductory quantum mechanics. 4 undergraduate hours. 4 graduate hours. Credit is not given for both PHYS 427 and any of ME 404, CHEM 444, MSE 500. Prerequisite: PHYS 213; PHYS 214; PHYS 435 or ECE 329.",Prerequisite: PHYS 213; PHYS 214; PHYS 435 or ECE 329.,"Credit is not given for both PHYS 427 and any of ME 404, CHEM 444, MSE 500.",,,,,"[PHYS 427 Thermal & Statistical Physics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/427>)

Equilibrium thermodynamics, statistical mechanics, and kinetic theory of gases. A unified treatment is used in that the principles of heat and thermodynamics are discussed along with statistical postulates and the microscopic approach of introductory quantum mechanics. 4 undergraduate hours. 4 graduate hours. Credit is not given for both [PHYS 427](<https://catalog.illinois.edu/search/?P=PHYS%20427>) and any of [ME 404](<https://catalog.illinois.edu/search/?P=ME%20404>), [CHEM 444](<https://catalog.illinois.edu/search/?P=CHEM%20444>), [MSE 500](<https://catalog.illinois.edu/search/?P=MSE%20500>). Prerequisite: [PHYS 213](<https://catalog.illinois.edu/search/?P=PHYS%20213>); [PHYS 214](<https://catalog.illinois.edu/search/?P=PHYS%20214>); [PHYS 435](<https://catalog.illinois.edu/search/?P=PHYS%20435>) or [ECE 329](<https://catalog.illinois.edu/search/?P=ECE%20329>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 435,PHYS,435,Electromagnetic Fields I,"3 Hours
3 undergraduate hours. 3 graduate hours.","Static electric and magnetic fields, their interactions with electric charge and current, and their transformation properties; the effect of special relativity is incorporated. Macroscopic fields in material media are described. Register for the lecture and one of the discussion sections. 3 undergraduate hours. 3 graduate hours. Prerequisite: MATH 285 and PHYS 325. Credit or concurrent enrollment in MATH 257 or MATH 416.",Prerequisite: MATH 285 and PHYS 325.,,,,,,"[PHYS 435 Electromagnetic Fields I credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/435>)

Static electric and magnetic fields, their interactions with electric charge and current, and their transformation properties; the effect of special relativity is incorporated. Macroscopic fields in material media are described. Register for the lecture and one of the discussion sections. 3 undergraduate hours. 3 graduate hours. Prerequisite: [MATH 285](<https://catalog.illinois.edu/search/?P=MATH%20285>) and [PHYS 325](<https://catalog.illinois.edu/search/?P=PHYS%20325>). Credit or concurrent enrollment in [MATH 257](<https://catalog.illinois.edu/search/?P=MATH%20257>) or [MATH 416](<https://catalog.illinois.edu/search/?P=MATH%20416>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 436,PHYS,436,Electromagnetic Fields II,"3 Hours
3 graduate hours.","Time-dependent fields. Electromagnetic induction, Maxwell's equations, electromagnetic wave propagation in various media and structures, and electromagnetic radiation from charge and current distributions. Relativistic covariance of Maxwell's equations. Course Information:3 undergraduate hours. 3 graduate hours. Prerequisite: PHYS 435.",Prerequisite: PHYS 435.,,,,,,"[PHYS 436 Electromagnetic Fields II credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/436>)

Time-dependent fields. Electromagnetic induction, Maxwell's equations, electromagnetic wave propagation in various media and structures, and electromagnetic radiation from charge and current distributions. Relativistic covariance of Maxwell's equations. Course Information:3 undergraduate hours. 3 graduate hours. Prerequisite: [PHYS 435](<https://catalog.illinois.edu/search/?P=PHYS%20435>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 446,PHYS,446,Modern Computational Physics,"3 Hours
3 undergraduate hours. No graduate credit.","This is an immersive advanced computational physics course. The goals in this class are to program from scratch, simulate, and understand the physics within a series of multi-week projects spanning areas such as quantum computing, statistical mechanics, the renormalization group, machine learning, and topological insulators. The course approach (lectures, one-on-one interaction in class, etc.) is centered around giving you the information and skills you need to succeed in carrying out these projects. 3 undergraduate hours. No graduate credit. Prerequisite: PHYS 246.",Prerequisite: PHYS 246.,No graduate credit.,,,,,"[PHYS 446 Modern Computational Physics credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/446>)

This is an immersive advanced computational physics course. The goals in this class are to program from scratch, simulate, and understand the physics within a series of multi-week projects spanning areas such as quantum computing, statistical mechanics, the renormalization group, machine learning, and topological insulators. The course approach (lectures, one-on-one interaction in class, etc.) is centered around giving you the information and skills you need to succeed in carrying out these projects. 3 undergraduate hours. No graduate credit. Prerequisite: [PHYS 246](<https://catalog.illinois.edu/search/?P=PHYS%20246>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 450,PHYS,450,Machine Learning for Physics,"3 Hours
3 undergraduate hours. 3 graduate hours.","An introduction to modern data science, artificial intelligence (AI) and machine learning (ML) from a physics perspective. Students will learn the basic concepts, tools, and methods of AI/ML applied to scientific challenges through hands-on projects utilizing open data. Students will study methods to incorporate physics knowledge into AI/ML models to improve their learning efficiency, performance, and interpretability. 3 undergraduate hours. 3 graduate hours. Prerequisite: PHYS 325.",Prerequisite: PHYS 325.,,,,,,"[PHYS 450 Machine Learning for Physics credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/450>)

An introduction to modern data science, artificial intelligence (AI) and machine learning (ML) from a physics perspective. Students will learn the basic concepts, tools, and methods of AI/ML applied to scientific challenges through hands-on projects utilizing open data. Students will study methods to incorporate physics knowledge into AI/ML models to improve their learning efficiency, performance, and interpretability. 3 undergraduate hours. 3 graduate hours. Prerequisite: [PHYS 325](<https://catalog.illinois.edu/search/?P=PHYS%20325>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 460,PHYS,460,Condensed Matter Physics,"4 Hours
4 undergraduate hours. 4 graduate hours.","Bonding and structure of crystals; energy bands in insulators, semiconductors, and metals; electrical conductivity; optical properties; lattice vibrations; elasticity; point defects; dislocations. 4 undergraduate hours. 4 graduate hours. Credit is not given for both PHYS 460 and MSE 304. Prerequisite: PHYS 435; PHYS 485 or PHYS 486.",Prerequisite: PHYS 435; PHYS 485 or PHYS 486.,Credit is not given for both PHYS 460 and MSE 304.,,,,,"[PHYS 460 Condensed Matter Physics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/460>)

Bonding and structure of crystals; energy bands in insulators, semiconductors, and metals; electrical conductivity; optical properties; lattice vibrations; elasticity; point defects; dislocations. 4 undergraduate hours. 4 graduate hours. Credit is not given for both [PHYS 460](<https://catalog.illinois.edu/search/?P=PHYS%20460>) and [MSE 304](<https://catalog.illinois.edu/search/?P=MSE%20304>). Prerequisite: [PHYS 435](<https://catalog.illinois.edu/search/?P=PHYS%20435>); [PHYS 485](<https://catalog.illinois.edu/search/?P=PHYS%20485>) or [PHYS 486](<https://catalog.illinois.edu/search/?P=PHYS%20486>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 466,PHYS,466,Atomic Scale Simulations,3 or 4 Hours,Same as CSE 485 and MSE 485. See MSE 485.,,,,,,,"[PHYS 466 Atomic Scale Simulations credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/466>)

Same as [CSE 485](<https://catalog.illinois.edu/search/?P=CSE%20485>) and [MSE 485](<https://catalog.illinois.edu/search/?P=MSE%20485>). See [MSE 485](<https://catalog.illinois.edu/search/?P=MSE%20485>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 470,PHYS,470,Subatomic Physics,"4 Hours
4 undergraduate hours. 4 graduate hours.","The nature and properties of nuclei and elementary particles, symmetries, interactions, nuclear models, tools and techniques of experimental subatomic physics, and applications to power generation, astrophysics, chemistry, medicine, and biology. 4 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 485 or PHYS 486.",Prerequisite: PHYS 485 or PHYS 486.,,,,,,"[PHYS 470 Subatomic Physics credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/470>)

The nature and properties of nuclei and elementary particles, symmetries, interactions, nuclear models, tools and techniques of experimental subatomic physics, and applications to power generation, astrophysics, chemistry, medicine, and biology. 4 undergraduate hours. 4 graduate hours. Prerequisite: [PHYS 485](<https://catalog.illinois.edu/search/?P=PHYS%20485>) or [PHYS 486](<https://catalog.illinois.edu/search/?P=PHYS%20486>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 475,PHYS,475,Introduction to Biophysics,"3 or 4 Hours
3 undergraduate hours. 4 graduate hours.","Major concepts of physics inherent to biological systems. Basics of biology, including protein and DNA structure and their organization into cells with a focus on single molecule biophysics. Major experimental techniques including x-ray diffraction, optical and magnetic traps, and fluorescence microscopy, including new super-resolution techniques. Applications to cytoplasmic and nuclear molecular motors, bacterial motion, nerves, and vision. 3 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 213 and PHYS 214.",Prerequisite: PHYS 213 and PHYS 214.,,,,,,"[PHYS 475 Introduction to Biophysics credit: 3 or 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/475>)

Major concepts of physics inherent to biological systems. Basics of biology, including protein and DNA structure and their organization into cells with a focus on single molecule biophysics. Major experimental techniques including x-ray diffraction, optical and magnetic traps, and fluorescence microscopy, including new super-resolution techniques. Applications to cytoplasmic and nuclear molecular motors, bacterial motion, nerves, and vision. 3 undergraduate hours. 4 graduate hours. Prerequisite: [PHYS 213](<https://catalog.illinois.edu/search/?P=PHYS%20213>) and [PHYS 214](<https://catalog.illinois.edu/search/?P=PHYS%20214>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 485,PHYS,485,Atomic Phys & Quantum Theory,"3 Hours
3 undergraduate hours. 3 graduate hours.",Basic concepts of quantum theory which underlie modern theories of the properties of materials; elements of atomic and nuclear theory; kinetic theory and statistical mechanics; quantum theory and simple applications; atomic spectra and atomic structure; molecular structure and chemical binding. 3 undergraduate hours. 3 graduate hours. Credit is not given for both PHYS 485 and CHEM 442. Prerequisite: PHYS 325. Credit or concurrent registration in PHYS 435.,Prerequisite: PHYS 325.,Credit is not given for both PHYS 485 and CHEM 442.,,,,,"[PHYS 485 Atomic Phys & Quantum Theory credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/485>)

Basic concepts of quantum theory which underlie modern theories of the properties of materials; elements of atomic and nuclear theory; kinetic theory and statistical mechanics; quantum theory and simple applications; atomic spectra and atomic structure; molecular structure and chemical binding. 3 undergraduate hours. 3 graduate hours. Credit is not given for both [PHYS 485](<https://catalog.illinois.edu/search/?P=PHYS%20485>) and [CHEM 442](<https://catalog.illinois.edu/search/?P=CHEM%20442>). Prerequisite: [PHYS 325](<https://catalog.illinois.edu/search/?P=PHYS%20325>). Credit or concurrent registration in [PHYS 435](<https://catalog.illinois.edu/search/?P=PHYS%20435>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 486,PHYS,486,Quantum Physics I,"4 Hours
4 undergraduate hours. 4 graduate hours.","Atomic phenomena integrated with an introduction to quantum theory; evidence for the atomic nature of matter and the properties of the Schrodinger equation, single particle solutions in one dimension, the hydrogen atom, perturbation theory, external fields, and atomic spectroscopy of outer electrons. 4 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 214 and PHYS 435 or ECE 329.",Prerequisite: PHYS 214 and PHYS 435 or ECE 329.,,,,,,"[PHYS 486 Quantum Physics I credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/486>)

Atomic phenomena integrated with an introduction to quantum theory; evidence for the atomic nature of matter and the properties of the Schrodinger equation, single particle solutions in one dimension, the hydrogen atom, perturbation theory, external fields, and atomic spectroscopy of outer electrons. 4 undergraduate hours. 4 graduate hours. Prerequisite: [PHYS 214](<https://catalog.illinois.edu/search/?P=PHYS%20214>) and [PHYS 435](<https://catalog.illinois.edu/search/?P=PHYS%20435>) or [ECE 329](<https://catalog.illinois.edu/search/?P=ECE%20329>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 487,PHYS,487,Quantum Physics II,"4 Hours
4 undergraduate hours. 4 graduate hours.","Continuation of PHYS 486. Identical particles, spectral hyperfine structure, magnetic properties of matter, atomic spectroscopy of inner electrons, high-energy photon effects, molecular binding and spectra, emission and absorption of light, and symmetry principles. 4 undergraduate hours. 4 graduate hours. Prerequisite: PHYS 486.",Prerequisite: PHYS 486.,,,,,,"[PHYS 487 Quantum Physics II credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/487>)

Continuation of [PHYS 486](<https://catalog.illinois.edu/search/?P=PHYS%20486>). Identical particles, spectral hyperfine structure, magnetic properties of matter, atomic spectroscopy of inner electrons, high-energy photon effects, molecular binding and spectra, emission and absorption of light, and symmetry principles. 4 undergraduate hours. 4 graduate hours. Prerequisite: [PHYS 486](<https://catalog.illinois.edu/search/?P=PHYS%20486>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 495,PHYS,495,Where the Arts Meets Physics,"3 Hours
3 undergraduate hours. 3 graduate hours.","A project-based, cross-disciplinary course for students interested in exposure to the frontiers of physics and experiences in the arts. Students will explore physics topics through active participation in a broad range of artistic practices and expressions. Students will practice project design; independent study; team work; and dedicated assignments. Projects will be presented through an end-of-semester event. Event and topics are specific to each offering and may include physics-based museum exhibits, artistic work, and/or performance pieces. 3 undergraduate hours. 3 graduate hours. May be repeated up to 6 hours in separate semesters, if topics vary. Prerequisite: Instructor Approval Required.",Prerequisite: Instructor Approval Required.,,,,,,"[PHYS 495 Where the Arts Meets Physics credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/495>)

A project-based, cross-disciplinary course for students interested in exposure to the frontiers of physics and experiences in the arts. Students will explore physics topics through active participation in a broad range of artistic practices and expressions. Students will practice project design; independent study; team work; and dedicated assignments. Projects will be presented through an end-of-semester event. Event and topics are specific to each offering and may include physics-based museum exhibits, artistic work, and/or performance pieces. 3 undergraduate hours. 3 graduate hours. May be repeated up to 6 hours in separate semesters, if topics vary. Prerequisite: Instructor Approval Required.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 496,PHYS,496,Communicating in Physics—Writing Papers and Giving Talks,"3 Hours
3 undergraduate hours. No graduate credit.","Examination of current research topics through extensive reading, writing, and oral-presentation activities. 3 undergraduate hours. No graduate credit.",,No graduate credit.,Advanced Composition,,,,"[PHYS 496 Communicating in Physics—Writing Papers and Giving Talks credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/496>)

Examination of current research topics through extensive reading, writing, and oral-presentation activities. 3 undergraduate hours. No graduate credit.
This course satisfies the General Education Criteria for:
Advanced Composition",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 497,PHYS,497,Individual Study,"1 to 4 Hours
1 to 4 undergraduate hours. 1 to 4 graduate hours.",Individual study at an advanced level in a subject not covered by course offerings. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated. Prerequisite: Consent of instructor.,Prerequisite: Consent of instructor.,,,,,,"[PHYS 497 Individual Study credit: 1 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/497>)

Individual study at an advanced level in a subject not covered by course offerings. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated. Prerequisite: Consent of instructor.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 498,PHYS,498,Special Topics in Physics,"1 to 4 Hours
1 to 4 undergraduate hours. 1 to 4 graduate hours.",Subject offerings of new and developing areas of knowledge in physics intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,,,,,,"[PHYS 498 Special Topics in Physics credit: 1 to 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/498>)

Subject offerings of new and developing areas of knowledge in physics intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 499,PHYS,499,Senior Thesis,"3 Hours
3 undergraduate hours. No graduate credit.","Faculty-guided writing of a senior thesis involving independent research Oral presentations of research and outside journal articles, proposal writing and reviewing, poster presentation, preparation of graduate school applications, and discussion of physics frontiers with outside experts. 3 undergraduate hours. No graduate credit. Prerequisite: PHYS 496.",Prerequisite: PHYS 496.,No graduate credit.,,,,,"[PHYS 499 Senior Thesis credit: 3 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/499>)

Faculty-guided writing of a senior thesis involving independent research Oral presentations of research and outside journal articles, proposal writing and reviewing, poster presentation, preparation of graduate school applications, and discussion of physics frontiers with outside experts. 3 undergraduate hours. No graduate credit. Prerequisite: [PHYS 496](<https://catalog.illinois.edu/search/?P=PHYS%20496>).",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
PHYS 503,PHYS,503,Instrumentation Physics Applications of Machine Learning,4 Hours,"Designed to give students a solid foundation in machine learning applications to physics, positioning itself at the intersection of machine learning and data-intensive science. This course will introduce students to the fundamentals of analysis and interpretation of scientific data, and applications of machine learning to problems common in laboratory science such as classification and regression. There will be two 75-minute classes each week, split into discussions of core principles and hands-on exercises involving coding and data. There will be a few projects throughout semester that will build on the course material and utilize open source software and open data in physics and related fields. The list of topics will evolve, according to the interests of the class and instructors. Material will be clustered into units of varying duration, as indicated below. The lists of suggested readings and references are advisory; a large amount of material of excellent quality is now available on the worldwide web, particularly on the sites of university courses addressing the topics of each unit. A distinguishing feature of this course is its sharp focus on endeavors in the data-rich physical sciences as the arenas in which modern machine learning techniques are taught. The course uses open scientific data, open source software from data science and physics-related fields, and publicly-available information as enabling elements. Research-inspired projects are an important part of the course and students will not only execute them but will play an active role in helping define and shape them. Example projects might include machine learning approaches to searches for new particles or interactions at high-energy colliders; methods of particle tracking and reconstruction; identification, classification and measurement of astrophysical phenomena; novel approaches to medical imaging and simulation using techniques from physics and machine learning; machine learning in quantum information science. Through these projects and the course material, students will learn how large datasets in physics are generated, curated, and analyzed, using machine learning as a tool to generate key insights in both experimental and theoretical science. Prerequisite: Familiarity with a high-level computing language such as C++, Python, or Java; mathematical competence typical of graduates (either as majors or minors) from undergraduate programs in Physics and Astronomy. Primarily for students in the Engineering: Instrumentation and Applied Physics, MEng program. Other students may enroll with permission of the M.Eng. program director.","Prerequisite: Familiarity with a high-level computing language such as C++, Python, or Java; mathematical competence typical of graduates (either as majors or minors) from undergraduate programs in Physics and Astronomy.",,,,,,"[PHYS 503 Instrumentation Physics Applications of Machine Learning credit: 4 Hours.](<https://courses.illinois.edu/schedule/terms/PHYS/503>)

Designed to give students a solid foundation in machine learning applications to physics, positioning itself at the intersection of machine learning and data-intensive science. This course will introduce students to the fundamentals of analysis and interpretation of scientific data, and applications of machine learning to problems common in laboratory science such as classification and regression. There will be two 75-minute classes each week, split into discussions of core principles and hands-on exercises involving coding and data. There will be a few projects throughout semester that will build on the course material and utilize open source software and open data in physics and related fields. The list of topics will evolve, according to the interests of the class and instructors. Material will be clustered into units of varying duration, as indicated below. The lists of suggested readings and references are advisory; a large amount of material of excellent quality is now available on the worldwide web, particularly on the sites of university courses addressing the topics of each unit. A distinguishing feature of this course is its sharp focus on endeavors in the data-rich physical sciences as the arenas in which modern machine learning techniques are taught. The course uses open scientific data, open source software from data science and physics-related fields, and publicly-available information as enabling elements. Research-inspired projects are an important part of the course and students will not only execute them but will play an active role in helping define and shape them. Example projects might include machine learning approaches to searches for new particles or interactions at high-energy colliders; methods of particle tracking and reconstruction; identification, classification and measurement of astrophysical phenomena; novel approaches to medical imaging and simulation using techniques from physics and machine learning; machine learning in quantum information science. Through these projects and the course material, students will learn how large datasets in physics are generated, curated, and analyzed, using machine learning as a tool to generate key insights in both experimental and theoretical science. Prerequisite: Familiarity with a high-level computing language such as C++, Python, or Java; mathematical competence typical of graduates (either as majors or minors) from undergraduate programs in Physics and Astronomy. Primarily for students in the Engineering: Instrumentation and Applied Physics, MEng program. Other students may enroll with permission of the M.Eng. program director.",https://catalog.illinois.edu/courses-of-instruction/phys/,2026–2027
